Date,Open,High,Low,Close
11-Mar-20,10334,10545,10334,10458.4
12-Mar-20,10040,10041,9508,9590.15
13-Mar-20,9108,10159,8555,9955.2
16-Mar-20,9588,9602,9165,9197.4
17-Mar-20,9285,9404,8916,8967.05
18-Mar-20,9088,9128,8407,8468.8
19-Mar-20,8063,8575,7833,8263.45
20-Mar-20,8284,8883,8178,8745.45
23-Mar-20,7946,8159,7584,7610.25
24-Mar-20,7848,8037,7511,7801.05
25-Mar-20,7735,8377,7715,8317.85
26-Mar-20,8451,8749,8305,8641.45
27-Mar-20,8949,9039,8523,8660.25
30-Mar-20,8386,8576,8244,8281.1
31-Mar-20,8529,8678,8358,8597.75
1-Apr-20,8584,8588,8198,8253.8
3-Apr-20,8357,8357,8056,8083.8
7-Apr-20,8446,8819,8361,8792.2
8-Apr-20,8689,9132,8654,8748.75
9-Apr-20,8973,9128,8905,9111.9
13-Apr-20,9104,9112,8912,8993.85
15-Apr-20,9196,9261,8874,8925.3
16-Apr-20,8851,9054,8822,8992.8
17-Apr-20,9323,9324,9091,9266.75
20-Apr-20,9390,9391,9231,9261.85
21-Apr-20,9017,9044,8909,8981.45
22-Apr-20,9027,9210,8946,9187.3
23-Apr-20,9232,9344,9170,9313.9
24-Apr-20,9164,9297,9141,9154.4
27-Apr-20,9260,9377,9250,9282.3
28-Apr-20,9390,9404,9260,9380.9
29-Apr-20,9409,9600,9392,9553.35
30-Apr-20,9754,9889,9732,9859.9
4-May-20,9534,9534,9267,9293.5
5-May-20,9429,9451,9191,9205.6
6-May-20,9227,9347,9117,9270.9
7-May-20,9234,9278,9176,9199.05
8-May-20,9377,9383,9238,9251.5
11-May-20,9348,9440,9220,9239.2
12-May-20,9169,9241,9044,9196.55
13-May-20,9584,9585,9351,9383.55
14-May-20,9214,9281,9120,9142.75
15-May-20,9182,9182,9050,9136.85
18-May-20,9158,9158,8807,8823.25
19-May-20,8962,9030,8855,8879.1
20-May-20,8889,9094,8875,9066.55
21-May-20,9079,9179,9056,9106.25
22-May-20,9068,9150,8969,9039.25
26-May-20,9100,9162,8997,9029.05
27-May-20,9082,9334,9004,9314.95
28-May-20,9365,9511,9337,9490.1
29-May-20,9422,9599,9377,9580.3
1-Jun-20,9727,9932,9707,9826.15
2-Jun-20,9881,9996,9824,9979.1
3-Jun-20,10108,10176,10036,10061.55
4-Jun-20,10054,10124,9944,10029.1
5-Jun-20,10094,10178,10041,10142.15
8-Jun-20,10327,10329,10120,10167.45
9-Jun-20,10181,10291,10021,10046.65
10-Jun-20,10073,10149,10037,10116.15
11-Jun-20,10094,10112,9885,9902
12-Jun-20,9545,9996,9544,9972.9
15-Jun-20,9919,9943,9726,9813.7
16-Jun-20,10015,10046,9729,9914
17-Jun-20,9877,10004,9834,9881.15
18-Jun-20,9863,10111,9845,10091.65
19-Jun-20,10119,10272,10073,10244.4
22-Jun-20,10319,10394,10278,10311.2
23-Jun-20,10348,10485,10302,10471
24-Jun-20,10529,10553,10282,10305.3
25-Jun-20,10236,10362,10195,10288.9
26-Jun-20,10379,10410,10311,10383
29-Jun-20,10312,10338,10224,10312.4
30-Jun-20,10383,10401,10267,10302.1
1-Jul-20,10324,10447,10300,10430.05
2-Jul-20,10493,10598,10486,10551.7
3-Jul-20,10615,10631,10563,10607.35
6-Jul-20,10724,10811,10695,10763.65
7-Jul-20,10803,10814,10690,10799.65
8-Jul-20,10819,10848,10677,10705.75
9-Jul-20,10756,10837,10733,10813.45
10-Jul-20,10764,10819,10713,10768.05
13-Jul-20,10852,10894,10756,10802.7
14-Jul-20,10751,10756,10563,10607.35
15-Jul-20,10701,10827,10578,10618.2
16-Jul-20,10706,10755,10595,10739.95
17-Jul-20,10752,10933,10750,10901.7
20-Jul-20,10999,11038,10953,11022.2
21-Jul-20,11126,11180,11113,11162.25
22-Jul-20,11231,11238,11057,11132.6
23-Jul-20,11135,11240,11103,11215.45
24-Jul-20,11150,11225,11090,11194.15
27-Jul-20,11225,11225,11088,11131.8
28-Jul-20,11154,11318,11151,11300.55
29-Jul-20,11277,11341,11150,11202.85
30-Jul-20,11254,11300,11085,11102.15
31-Jul-20,11140,11150,11027,11073.45
3-Aug-20,11058,11058,10882,10891.6
4-Aug-20,10947,11112,10908,11095.25
5-Aug-20,11156,11226,11064,11101.65
6-Aug-20,11186,11257,11127,11200.15
7-Aug-20,11187,11232,11142,11214.05
10-Aug-20,11270,11337,11238,11270.15
11-Aug-20,11322,11374,11299,11322.5
12-Aug-20,11289,11322,11243,11308.4
13-Aug-20,11335,11359,11270,11300.45
14-Aug-20,11353,11366,11111,11178.4
17-Aug-20,11249,11267,11145,11247.1
18-Aug-20,11260,11402,11253,11385.35
19-Aug-20,11452,11460,11394,11408.4
20-Aug-20,11317,11361,11290,11312.2
21-Aug-20,11410,11419,11362,11371.6
24-Aug-20,11412,11497,11411,11466.45
25-Aug-20,11513,11526,11423,11472.25
26-Aug-20,11513,11562,11462,11549.6
27-Aug-20,11609,11617,11541,11559.25
28-Aug-20,11603,11686,11589,11647.6
31-Aug-20,11778,11794,11326,11387.5
1-Sep-20,11464,11554,11367,11470.25
2-Sep-20,11479,11555,11430,11535
3-Sep-20,11566,11585,11508,11527.45
4-Sep-20,11354,11452,11304,11333.85
7-Sep-20,11360,11381,11252,11355.05
8-Sep-20,11379,11437,11290,11317.35
9-Sep-20,11219,11298,11185,11278
10-Sep-20,11363,11464,11327,11449.25
11-Sep-20,11448,11494,11420,11464.45
14-Sep-20,11540,11569,11384,11440.05
15-Sep-20,11487,11536,11442,11521.8
16-Sep-20,11538,11618,11517,11604.55
17-Sep-20,11539,11587,11499,11516.1
18-Sep-20,11584,11584,11446,11504.95
21-Sep-20,11504,11535,11219,11250.55
22-Sep-20,11302,11302,11085,11153.65
23-Sep-20,11259,11260,11024,11131.85
24-Sep-20,11011,11015,10790,10805.55
25-Sep-20,10910,11073,10855,11050.25
28-Sep-20,11141,11239,11100,11227.55
29-Sep-20,11289,11305,11181,11222.4
30-Sep-20,11244,11295,11185,11247.55
1-Oct-20,11364,11429,11347,11416.95
5-Oct-20,11488,11578,11452,11503.35
6-Oct-20,11603,11680,11564,11662.4
7-Oct-20,11679,11763,11629,11738.85
8-Oct-20,11835,11906,11791,11834.6
9-Oct-20,11852,11939,11805,11914.2
12-Oct-20,11974,12022,11867,11930.95
13-Oct-20,11935,11988,11889,11934.5
14-Oct-20,11917,11997,11822,11971.05
15-Oct-20,12023,12025,11661,11680.35
16-Oct-20,11727,11790,11668,11762.45
19-Oct-20,11879,11898,11820,11873.05
20-Oct-20,11861,11949,11837,11896.8
21-Oct-20,11959,12019,11776,11937.65
22-Oct-20,11890,11940,11823,11896.45
23-Oct-20,11958,11975,11909,11930.35
26-Oct-20,11937,11943,11712,11767.75
27-Oct-20,11807,11899,11723,11889.4
28-Oct-20,11923,11929,11685,11729.6
29-Oct-20,11633,11744,11606,11670.8
30-Oct-20,11678,11749,11535,11642.4
2-Nov-20,11697,11726,11557,11669.15
3-Nov-20,11734,11836,11723,11813.5
4-Nov-20,11783,11930,11756,11908.5
5-Nov-20,12062,12131,12028,12120.3
6-Nov-20,12157,12280,12132,12263.55
9-Nov-20,12399,12474,12367,12461.05
10-Nov-20,12556,12644,12475,12631.1
11-Nov-20,12681,12770,12571,12749.15
12-Nov-20,12702,12741,12625,12690.8
13-Nov-20,12660,12736,12608,12719.95
14-Nov-20,12823,12829,12749,12780.25
17-Nov-20,12933,12934,12797,12874.2
18-Nov-20,12860,12949,12819,12938.25
19-Nov-20,12840,12963,12746,12771.7
20-Nov-20,12813,12892,12730,12859.05
23-Nov-20,12960,12969,12826,12926.45
24-Nov-20,13003,13079,12978,13055.15
25-Nov-20,13130,13146,12834,12858.4
26-Nov-20,12906,13018,12790,12987
27-Nov-20,13012,13035,12914,12968.95
1-Dec-20,13062,13128,12963,13109.05
2-Dec-20,13121,13129,12984,13113.75
3-Dec-20,13215,13217,13108,13133.9
4-Dec-20,13177,13280,13153,13258.55
7-Dec-20,13265,13367,13242,13355.75
8-Dec-20,13394,13435,13311,13392.95
9-Dec-20,13458,13549,13450,13529.1
10-Dec-20,13489,13504,13399,13478.3
11-Dec-20,13512,13579,13403,13513.85
14-Dec-20,13571,13598,13472,13558.15
15-Dec-20,13547,13590,13447,13567.85
16-Dec-20,13663,13692,13606,13682.7
17-Dec-20,13714,13773,13674,13740.7
18-Dec-20,13764,13773,13659,13760.55
21-Dec-20,13742,13778,13131,13328.4
22-Dec-20,13374,13492,13193,13466.3
23-Dec-20,13474,13619,13432,13601.1
24-Dec-20,13672,13772,13627,13749.25
28-Dec-20,13815,13885,13812,13873.2
29-Dec-20,13910,13968,13860,13932.6
30-Dec-20,13981,13997,13865,13981.95
31-Dec-20,13970,14025,13936,13981.75
1-Jan-21,13996,14050,13991,14018.5
4-Jan-21,14104,14148,13954,14132.9
5-Jan-21,14075,14216,14048,14199.5
6-Jan-21,14241,14244,14040,14146.25
7-Jan-21,14254,14256,14123,14137.35
8-Jan-21,14258,14367,14222,14347.25
11-Jan-21,14474,14498,14383,14484.75
12-Jan-21,14474,14591,14433,14563.45
13-Jan-21,14640,14653,14436,14564.85
14-Jan-21,14550,14618,14472,14595.6
15-Jan-21,14594,14617,14358,14433.7
18-Jan-21,14453,14459,14223,14281.3
19-Jan-21,14372,14546,14351,14521.15
20-Jan-21,14538,14666,14518,14644.7
21-Jan-21,14731,14754,14517,14590.35
22-Jan-21,14583,14620,14358,14371.9
25-Jan-21,14478,14491,14219,14238.9
27-Jan-21,14238,14238,13929,13967.5
28-Jan-21,13810,13898,13713,13817.55
29-Jan-21,13947,13967,13597,13634.6
1-Feb-21,13759,14336,13662,14281.2
2-Feb-21,14481,14732,14469,14647.85
3-Feb-21,14755,14869,14574,14789.95
4-Feb-21,14789,14914,14715,14895.65
5-Feb-21,14953,15015,14865,14924.25
8-Feb-21,15064,15160,15041,15115.8
9-Feb-21,15164,15257,15064,15109.3
10-Feb-21,15119,15168,14977,15106.5
11-Feb-21,15073,15189,15065,15173.3
12-Feb-21,15186,15244,15081,15163.3
15-Feb-21,15270,15340,15243,15314.7
16-Feb-21,15371,15432,15242,15313.45
17-Feb-21,15280,15314,15171,15208.9
18-Feb-21,15239,15251,15078,15118.95
19-Feb-21,15075,15144,14898,14981.75
22-Feb-21,14999,15010,14635,14675.7
23-Feb-21,14782,14855,14652,14707.8
24-Feb-21,14729,15009,14723,14982
25-Feb-21,15080,15177,15065,15097.35
26-Feb-21,14889,14919,14468,14529.15
1-Mar-21,14703,14807,14639,14761.55
2-Mar-21,14865,14959,14761,14919.1
3-Mar-21,15064,15273,14996,15245.6
4-Mar-21,15027,15202,14980,15080.75
5-Mar-21,14978,15092,14862,14938.1
8-Mar-21,15002,15111,14920,14956.2
9-Mar-21,15050,15127,14925,15098.4
10-Mar-21,15202,15218,15101,15174.8
12-Mar-21,15321,15336,14954,15030.95
15-Mar-21,15048,15048,14746,14929.5
16-Mar-21,14996,15052,14891,14910.45
17-Mar-21,14947,14957,14696,14721.3
18-Mar-21,14856,14875,14479,14557.85
19-Mar-21,14471,14788,14350,14744
22-Mar-21,14736,14764,14598,14736.4
23-Mar-21,14769,14879,14707,14814.75
24-Mar-21,14712,14752,14535,14549.4
25-Mar-21,14571,14576,14264,14324.9
26-Mar-21,14506,14573,14414,14507.3
30-Mar-21,14629,14876,14618,14845.1
31-Mar-21,14812,14814,14670,14690.7
1-Apr-21,14798,14883,14692,14867.35
5-Apr-21,14838,14850,14460,14637.8
6-Apr-21,14737,14779,14574,14683.5
7-Apr-21,14716,14880,14650,14819.05
8-Apr-21,14876,14984,14821,14873.8
9-Apr-21,14883,14918,14786,14834.85
12-Apr-21,14645,14653,14249,14310.8
13-Apr-21,14365,14529,14275,14504.8
15-Apr-21,14522,14598,14353,14581.45
16-Apr-21,14600,14698,14559,14617.85
19-Apr-21,14307,14382,14191,14359.45
20-Apr-21,14527,14527,14207,14296.4
22-Apr-21,14219,14425,14151,14406.15
23-Apr-21,14326,14461,14273,14341.35
26-Apr-21,14449,14558,14421,14485
27-Apr-21,14494,14668,14485,14653.05
28-Apr-21,14711,14890,14695,14864.55
29-Apr-21,14979,15044,14814,14894.9
30-Apr-21,14747,14855,14602,14631.1
3-May-21,14481,14674,14416,14634.15
4-May-21,14687,14723,14462,14496.5
5-May-21,14604,14638,14507,14617.85
6-May-21,14668,14744,14612,14724.8
7-May-21,14817,14863,14766,14823.15
10-May-21,14928,14967,14893,14942.35
11-May-21,14790,14900,14771,14850.75
12-May-21,14824,14824,14650,14696.5
14-May-21,14749,14750,14592,14677.8
17-May-21,14756,14938,14725,14923.15
18-May-21,15067,15137,15044,15108.1
19-May-21,15059,15133,15009,15030.15
20-May-21,15043,15070,14885,14906.05
21-May-21,14988,15190,14986,15175.3
24-May-21,15211,15256,15145,15197.7
25-May-21,15292,15294,15163,15208.45
26-May-21,15257,15320,15195,15301.45
27-May-21,15324,15385,15273,15337.85
28-May-21,15421,15470,15395,15435.65
31-May-21,15438,15606,15374,15582.8
1-Jun-21,15630,15661,15528,15574.85
2-Jun-21,15520,15597,15460,15576.2
3-Jun-21,15656,15705,15611,15690.35
4-Jun-21,15713,15734,15622,15670.25
7-Jun-21,15725,15773,15678,15751.65
8-Jun-21,15774,15779,15680,15740.1
9-Jun-21,15766,15800,15567,15635.35
10-Jun-21,15692,15751,15649,15737.75
11-Jun-21,15796,15836,15750,15799.35
14-Jun-21,15791,15823,15607,15811.85
15-Jun-21,15867,15902,15842,15869.25
16-Jun-21,15848,15881,15743,15767.55
17-Jun-21,15648,15769,15617,15691.4
18-Jun-21,15757,15762,15451,15683.35
21-Jun-21,15526,15765,15506,15746.5
22-Jun-21,15841,15896,15752,15772.75
23-Jun-21,15863,15863,15674,15686.95
24-Jun-21,15737,15821,15703,15790.45
25-Jun-21,15839,15871,15772,15860.35
28-Jun-21,15915,15916,15792,15814.7
29-Jun-21,15808,15836,15724,15748.45
30-Jun-21,15777,15839,15709,15721.5
1-Jul-21,15755,15756,15667,15680
2-Jul-21,15706,15738,15636,15722.2
5-Jul-21,15793,15846,15762,15834.35
6-Jul-21,15814,15914,15801,15818.25
7-Jul-21,15820,15894,15780,15879.65
8-Jul-21,15855,15886,15683,15727.9
9-Jul-21,15688,15731,15633,15689.8
12-Jul-21,15767,15789,15645,15692.6
13-Jul-21,15794,15821,15745,15812.35
14-Jul-21,15809,15877,15764,15853.95
15-Jul-21,15872,15952,15855,15924.2
16-Jul-21,15958,15962,15883,15923.4
19-Jul-21,15755,15837,15708,15752.4
20-Jul-21,15704,15728,15579,15632.1
22-Jul-21,15737,15835,15726,15824.05
23-Jul-21,15857,15900,15768,15856.05
26-Jul-21,15849,15893,15797,15824.45
27-Jul-21,15861,15882,15701,15746.45
28-Jul-21,15762,15768,15513,15709.4
29-Jul-21,15763,15817,15738,15778.45
30-Jul-21,15801,15860,15745,15763.05
2-Aug-21,15875,15893,15835,15885.15
3-Aug-21,15952,16147,15914,16130.75
4-Aug-21,16195,16290,16176,16258.8
5-Aug-21,16289,16349,16210,16294.6
6-Aug-21,16304,16337,16223,16238.2
9-Aug-21,16281,16321,16179,16258.25
10-Aug-21,16275,16359,16202,16280.1
11-Aug-21,16327,16339,16163,16282.25
12-Aug-21,16304,16376,16287,16364.4
13-Aug-21,16386,16544,16376,16529.1
16-Aug-21,16518,16589,16481,16563.05
17-Aug-21,16545,16629,16495,16614.6
18-Aug-21,16692,16702,16536,16568.85
20-Aug-21,16383,16510,16376,16450.5
23-Aug-21,16592,16593,16396,16496.45
24-Aug-21,16561,16647,16495,16624.6
25-Aug-21,16654,16712,16618,16634.65
26-Aug-21,16628,16684,16603,16636.9
27-Aug-21,16643,16656,16566,16699
30-Aug-21,16776,16952,16765,16931.05
31-Aug-21,16948,17154,16916,17132.2
1-Sep-21,17186,17226,17055,17076.25
2-Sep-21,17095,17246,17060,17234.15
3-Sep-21,17262,17340,17212,17323.6
6-Sep-21,17399,17430,17346,17377.8
7-Sep-21,17402,17437,17287,17362.1
8-Sep-21,17376,17383,17254,17353.5
9-Sep-21,17313,17380,17303,17369.25
13-Sep-21,17364,17378,17269,17355.3
14-Sep-21,17420,17439,17367,17380
15-Sep-21,17388,17533,17387,17519.45
16-Sep-21,17539,17645,17510,17629.5
17-Sep-21,17710,17793,17538,17585.15
20-Sep-21,17444,17623,17362,17396.9
21-Sep-21,17451,17578,17326,17562
22-Sep-21,17581,17610,17524,17546.65
23-Sep-21,17671,17844,17647,17822.95
24-Sep-21,17897,17948,17819,17853.2
27-Sep-21,17932,17944,17803,17855.1
28-Sep-21,17906,17913,17576,17748.6
29-Sep-21,17658,17782,17608,17711.3
30-Sep-21,17719,17742,17585,17618.15
1-Oct-21,17532,17557,17453,17532.05
4-Oct-21,17616,17751,17581,17691.25
5-Oct-21,17661,17833,17641,17822.3
6-Oct-21,17862,17885,17613,17646
7-Oct-21,17811,17858,17764,17790.35
8-Oct-21,17887,17942,17840,17895.2
11-Oct-21,17868,18042,17839,17945.95
12-Oct-21,17916,18009,17865,17991.95
13-Oct-21,18098,18198,18051,18161.75
14-Oct-21,18273,18351,18249,18338.55
18-Oct-21,18500,18543,18445,18477.05
19-Oct-21,18602,18604,18378,18418.75
20-Oct-21,18440,18458,18209,18266.6
21-Oct-21,18383,18384,18048,18178.1
22-Oct-21,18231,18314,18034,18114.9
25-Oct-21,18230,18241,17969,18125.4
26-Oct-21,18155,18310,18099,18268.4
27-Oct-21,18296,18342,18168,18210.95
28-Oct-21,18188,18191,17799,17857.25
29-Oct-21,17833,17916,17613,17671.65
1-Nov-21,17783,17954,17697,17929.65
2-Nov-21,17971,18012,17848,17888.95
3-Nov-21,17948,17989,17758,17829.2
4-Nov-21,17935,17948,17901,17916.8
8-Nov-21,18040,18088,17836,18068.55
9-Nov-21,18084,18113,17983,18044.25
10-Nov-21,17973,18061,17915,18017.2
11-Nov-21,17967,17971,17798,17873.6
12-Nov-21,17978,18123,17906,18102.75
15-Nov-21,18141,18210,18071,18109.45
16-Nov-21,18127,18133,17959,17999.2
17-Nov-21,17939,18023,17879,17898.65
18-Nov-21,17891,17946,17689,17764.8
22-Nov-21,17796,17805,17280,17416.55
23-Nov-21,17282,17554,17216,17503.35
24-Nov-21,17550,17601,17354,17415.05
25-Nov-21,17417,17564,17352,17536.25
26-Nov-21,17339,17355,16986,17026.45
29-Nov-21,17056,17161,16782,17053.95
30-Nov-21,17051,17325,16931,16983.2
1-Dec-21,17104,17213,17064,17166.9
2-Dec-21,17183,17420,17149,17401.65
3-Dec-21,17425,17490,17181,17196.7
6-Dec-21,17209,17217,16892,16912.25
7-Dec-21,17044,17252,16988,17176.7
8-Dec-21,17315,17485,17309,17469.75
9-Dec-21,17524,17543,17380,17516.85
10-Dec-21,17476,17534,17405,17511.3
13-Dec-21,17619,17640,17356,17368.25
14-Dec-21,17283,17376,17226,17324.9
15-Dec-21,17324,17351,17192,17221.4
16-Dec-21,17373,17379,17185,17248.4
17-Dec-21,17276,17298,16966,16985.2
20-Dec-21,16824,16840,16410,16614.2
21-Dec-21,16773,16936,16688,16770.85
22-Dec-21,16866,16971,16820,16955.45
23-Dec-21,17067,17119,17016,17072.6
24-Dec-21,17150,17156,16910,17003.75
27-Dec-21,16938,17112,16833,17086.25
28-Dec-21,17178,17250,17161,17233.25
29-Dec-21,17220,17286,17177,17213.6
30-Dec-21,17201,17264,17146,17203.95
31-Dec-21,17245,17401,17239,17354.05
3-Jan-22,17387,17647,17383,17625.7
4-Jan-22,17681,17828,17594,17805.25
5-Jan-22,17820,17945,17749,17925.25
6-Jan-22,17769,17798,17656,17745.9
7-Jan-22,17798,17905,17705,17812.7
10-Jan-22,17913,18017,17879,18003.3
11-Jan-22,17998,18081,17964,18055.75
12-Jan-22,18170,18228,18129,18212.35
13-Jan-22,18257,18272,18164,18257.8
14-Jan-22,18185,18287,18120,18255.75
17-Jan-22,18236,18322,18229,18308.1
18-Jan-22,18337,18351,18086,18113.05
19-Jan-22,18129,18129,17885,17938.4
20-Jan-22,17921,17944,17648,17757
21-Jan-22,17614,17708,17486,17617.15
24-Jan-22,17575,17599,16998,17149.1
25-Jan-22,17002,17309,16837,17277.95
27-Jan-22,17062,17183,16867,17110.15
28-Jan-22,17208,17374,17077,17101.95
31-Jan-22,17301,17410,17264,17339.85
1-Feb-22,17529,17622,17245,17576.85
2-Feb-22,17706,17795,17675,17780
3-Feb-22,17768,17781,17511,17560.2
4-Feb-22,17590,17618,17463,17516.3
7-Feb-22,17456,17537,17119,17213.6
8-Feb-22,17280,17306,17044,17266.75
9-Feb-22,17370,17477,17339,17463.8
10-Feb-22,17554,17639,17427,17605.85
11-Feb-22,17451,17455,17303,17374.75
14-Feb-22,17076,17100,16810,16842.8
15-Feb-22,16933,17375,16839,17352.45
16-Feb-22,17408,17491,17258,17322.2
17-Feb-22,17397,17443,17236,17304.6
18-Feb-22,17236,17381,17219,17276.3
21-Feb-22,17192,17351,17071,17206.65
22-Feb-22,16848,17149,16844,17092.2
23-Feb-22,17195,17221,17028,17063.25
24-Feb-22,16549,16705,16203,16247.95
25-Feb-22,16516,16749,16478,16658.4
28-Feb-22,16482,16816,16356,16793.9
2-Mar-22,16593,16679,16479,16605.95
3-Mar-22,16723,16769,16443,16498.05
4-Mar-22,16339,16456,16134,16245.35
7-Mar-22,15868,15945,15711,15863.15
8-Mar-22,15748,16029,15671,16013.45
9-Mar-22,16078,16418,15990,16345.35
10-Mar-22,16757,16757,16448,16594.9
11-Mar-22,16529,16694,16471,16630.45
14-Mar-22,16634,16888,16607,16871.3
15-Mar-22,16901,16928,16555,16663
16-Mar-22,16877,16988,16838,16975.35
17-Mar-22,17203,17345,17176,17287.05
21-Mar-22,17330,17353,17096,17117.6
22-Mar-22,17120,17334,17006,17315.5
23-Mar-22,17405,17442,17200,17245.65
24-Mar-22,17095,17292,17091,17222.75
25-Mar-22,17289,17295,17077,17153
28-Mar-22,17182,17235,17004,17222
29-Mar-22,17297,17344,17236,17325.3
30-Mar-22,17468,17523,17387,17498.25
31-Mar-22,17519,17560,17435,17464.75
1-Apr-22,17436.9,17703.7,17422.7,17670.45
4-Apr-22,17809.1,18114.65,17791.4,18053.4
5-Apr-22,18080.6,18095.45,17921.55,17957.4
6-Apr-22,17842.75,17901,17779.85,17807.65
7-Apr-22,17723.3,17787.5,17623.7,17639.55
8-Apr-22,17698.15,17842.75,17600.55,17784.35
11-Apr-22,17740.9,17779.05,17650.95,17674.95
12-Apr-22,17584.85,17595.3,17442.35,17530.3
13-Apr-22,17599.9,17663.65,17457.4,17475.65
18-Apr-22,17183.45,17237.75,17067.85,17173.65
19-Apr-22,17258.95,17275.65,16824.7,16958.65
20-Apr-22,17045.25,17186.9,16978.95,17136.55
21-Apr-22,17234.6,17414.7,17215.5,17392.6
22-Apr-22,17242.75,17315.3,17149.2,17171.95
25-Apr-22,17009.05,17054.3,16888.7,16953.95
26-Apr-22,17121.3,17223.85,17064.45,17200.8
27-Apr-22,17073.35,17110.7,16958.45,17038.4
28-Apr-22,17189.5,17322.5,17071.05,17245.05
29-Apr-22,17329.25,17377.65,17053.25,17102.55
2-May-22,16924.45,17092.25,16917.25,17069.1
4-May-22,17096.6,17132.85,16623.95,16677.6
5-May-22,16854.75,16945.7,16651.85,16682.65
6-May-22,16415.55,16484.2,16340.9,16411.25
9-May-22,16227.7,16403.7,16142.1,16301.85
10-May-22,16248.9,16404.55,16197.3,16240.05
11-May-22,16270.05,16318.75,15992.6,16167.1
12-May-22,16021.1,16041.95,15735.75,15808
13-May-22,15977,16083.6,15740.85,15782.15
16-May-22,15845.1,15977.95,15739.65,15842.3
17-May-22,15912.6,16284.25,15900.8,16259.3
18-May-22,16318.15,16399.8,16211.2,16240.3
19-May-22,15917.4,15984.75,15775.2,15809.4
20-May-22,16043.8,16283.05,16003.85,16266.15
23-May-22,16290.95,16414.7,16185.75,16214.7
24-May-22,16225.55,16262.8,16078.6,16125.15
25-May-22,16196.35,16223.35,16006.95,16025.8
26-May-22,16105,16204.45,15903.7,16170.15
27-May-22,16296.6,16370.6,16221.95,16352.45
30-May-22,16527.9,16695.5,16506.15,16661.4
31-May-22,16578.45,16690.75,16521.9,16584.55
1-Jun-22,16594.4,16649.2,16438.85,16522.75
2-Jun-22,16481.65,16646.4,16443.05,16628
3-Jun-22,16761.65,16793.85,16567.9,16584.3
6-Jun-22,16530.7,16610.95,16444.55,16569.55
7-Jun-22,16469.6,16487.25,16347.1,16416.35
8-Jun-22,16474.95,16514.3,16293.35,16356.25
9-Jun-22,16263.85,16492.8,16243.85,16478.1
10-Jun-22,16283.95,16324.7,16172.6,16201.8
13-Jun-22,15877.55,15886.15,15684,15774.4
14-Jun-22,15674.25,15858,15659.45,15732.1
15-Jun-22,15729.25,15783.65,15678.9,15692.15
16-Jun-22,15832.25,15863.15,15335.1,15360.6
17-Jun-22,15272.65,15400.4,15183.4,15293.5
20-Jun-22,15334.5,15382.5,15191.1,15350.15
21-Jun-22,15455.95,15707.25,15419.85,15638.8
22-Jun-22,15545.65,15565.4,15385.95,15413.3
23-Jun-22,15451.55,15628.45,15367.5,15556.65
24-Jun-22,15657.4,15749.25,15619.45,15699.25
27-Jun-22,15926.2,15927.45,15815.5,15832.05
28-Jun-22,15757.45,15892.1,15710.15,15850.2
29-Jun-22,15701.7,15861.6,15687.8,15799.1
30-Jun-22,15774.5,15890,15728.85,15780.25
1-Jul-22,15703.7,15793.95,15511.05,15752.05
4-Jul-22,15710.5,15852.35,15661.8,15835.35
5-Jul-22,15909.15,16025.75,15785.45,15810.85
6-Jul-22,15818.2,16011.35,15800.9,15989.8
7-Jul-22,16113.75,16150.5,16045.95,16132.9
8-Jul-22,16273.65,16275.5,16157.9,16220.6
11-Jul-22,16136.15,16248.55,16115.5,16216
12-Jul-22,16126.2,16158.75,16031.15,16058.3
13-Jul-22,16128.2,16140,15950.15,15966.65
14-Jul-22,16018.85,16070.85,15858.2,15938.65
15-Jul-22,16010.8,16066.95,15927.3,16049.2
18-Jul-22,16151.4,16287.95,16142.2,16278.5
19-Jul-22,16187.05,16359.5,16187.05,16340.55
20-Jul-22,16562.8,16588,16490.95,16520.85
21-Jul-22,16523.55,16626.95,16483.9,16605.25
22-Jul-22,16661.25,16752.25,16610.9,16719.45
25-Jul-22,16662.55,16706.05,16564.25,16631
26-Jul-22,16632.9,16636.1,16463.3,16483.85
27-Jul-22,16475.35,16653.45,16438.75,16641.8
28-Jul-22,16774.85,16947.65,16746.25,16929.6
29-Jul-22,17079.5,17172.8,17018.15,17158.25
1-Aug-22,17243.2,17356.25,17154.8,17340.05
2-Aug-22,17310.15,17390.15,17215.85,17345.45
3-Aug-22,17349.25,17407.5,17225.85,17388.15
4-Aug-22,17463.1,17490.7,17161.25,17382
5-Aug-22,17423.65,17474.4,17348.75,17397.5
8-Aug-22,17401.5,17548.8,17359.75,17525.1
10-Aug-22,17566.1,17566.1,17442.8,17534.75
11-Aug-22,17711.65,17719.3,17631.95,17659
12-Aug-22,17659.65,17724.65,17597.85,17698.15
16-Aug-22,17797.2,17839.1,17764.05,17825.25
17-Aug-22,17868.15,17965.95,17833.35,17944.25
18-Aug-22,17898.65,17968.45,17852.05,17956.5
19-Aug-22,17966.55,17992.2,17710.75,17758.45
22-Aug-22,17682.9,17690.05,17467.35,17490.7
23-Aug-22,17357.35,17625.55,17345.2,17577.5
24-Aug-22,17525.45,17623.65,17499.25,17604.95
25-Aug-22,17679,17726.5,17487.45,17522.45
26-Aug-22,17619.3,17685.85,17519.35,17558.9
29-Aug-22,17188.65,17380.15,17166.2,17312.9
30-Aug-22,17414.95,17777.65,17401.5,17759.3
1-Sep-22,17485.7,17695.6,17468.45,17542.8
